data_split,vnf_profile,vCPU_cores,VNF_memory_MB,Link_Capacity_limit_Mbps,offered_load_pps,offered_load_mbps,VNF_cpu_utilization_pct,VNF_memory_utilization_pct,MQTT_package_latency_p99_ms,MQTT_package_latency_average_ms,MQTT_package_loss_pct,MQTT_devices_connected,inline_analyzed_packets_per_sec,inline_blocked_packets_per_sec
train,inline,3,256,50,11175.4559,49.9542,38.0233,66.5261,0.0827,0.0683,0.6661,50.0,10029.1297,8.2267
train,inline,2,384,25,8416.0576,24.9546,39.257,47.9944,0.0501,0.5491,0.9992,50.0,8306.9583,0.0
train,inline,4,640,25,8441.2247,25.0067,22.4768,34.1059,7.3039,5.5027,0.9945,50.0,8195.9094,0.0
train,inline,1,896,85,15018.6233,84.9957,80.9261,28.0153,1.2406,0.1369,0.2038,50.0,16153.6501,1.8717
train,inline,3,768,45,10639.954,44.9682,31.4651,31.4327,0.0718,0.0718,0.7327,50.0,9564.9183,4247.1057
train,inline,3,896,25,8506.363,24.9902,28.9354,29.48,0.0958,0.0959,0.9992,50.0,8397.548,5960.6662
train,inline,4,256,45,10547.8981,44.9932,24.4229,68.405,0.0579,0.0568,0.7327,50.0,8372.3418,0.0
train,inline,4,512,65,12810.1802,64.9776,25.7162,33.6258,4.532,3.4147,0.4635,50.0,12548.4947,0.9734
train,inline,3,256,30,8996.7109,29.9745,34.8342,66.4625,0.0899,0.0899,0.9326,50.0,9183.1397,0.738
train,inline,4,384,75,13884.8,74.9874,27.8269,50.8397,1.6428,1.2373,0.3321,50.0,13289.337,0.0
train,inline,4,1024,80,14420.4913,80.0032,28.4675,29.3652,0.0467,0.0343,0.2662,50.0,13428.2459,1.3778
train,inline,1,512,45,10841.7008,45.0907,66.5309,30.5874,0.3945,0.2005,0.7327,49.0,11204.578,0.0
train,inline,1,896,30,9102.2894,29.9402,70.1168,27.8022,0.1874,0.1116,0.9329,50.0,8904.1259,0.0
train,inline,3,512,85,14978.9388,84.9582,37.2098,32.6005,0.032,0.0273,0.1998,50.0,14161.0197,0.0
train,inline,3,896,50,11210.6984,49.9762,32.2142,29.3714,0.0673,0.0673,0.6661,50.0,10334.884,6471.843
train,inline,2,512,70,13367.5408,69.987,49.3931,31.0994,0.075,0.0483,0.3997,50.0,11865.7669,0.0
train,inline,3,768,99999,18960.7575,126.8655,43.4771,31.5986,0.0673,0.0037,0.0,50.0,17531.632,10001.7656
train,inline,4,896,85,14975.3533,85.0165,29.0813,30.3388,0.5236,0.3891,0.1994,50.0,16178.7449,0.0
train,inline,1,512,80,14533.5949,80.0833,75.983,31.5462,0.6414,0.1171,0.2665,49.0,15401.5327,3.2319
train,inline,3,256,45,10628.1721,44.9815,36.9646,66.2076,0.0757,0.0731,0.7327,50.0,12515.3516,1.4626
train,inline,2,256,80,14405.5989,79.8656,49.1614,65.8239,0.273,0.273,0.2665,50.0,9315.9469,0.0
train,inline,4,512,75,13909.7495,74.9785,26.5991,34.1037,3.2519,2.4428,0.3311,50.0,11355.6448,5.8249
train,inline,4,256,70,13312.5514,69.9547,28.5542,67.9285,0.0494,0.0366,0.3997,50.0,10934.4763,7.1476
train,inline,4,256,35,9438.3784,34.9811,22.1363,68.2861,0.0645,0.0645,0.866,50.0,6759.4803,0.0
train,inline,1,640,80,14509.7374,80.0243,77.0095,30.0947,0.8027,0.1228,0.2677,50.0,14253.7267,0.6621
train,inline,4,640,55,11716.6401,55.009,24.984,33.3636,4.3933,3.3063,0.5967,50.0,12841.6858,0.0
train,inline,1,256,99999,18966.7214,126.9529,89.877,66.802,1.2074,0.1344,0.0198,50.0,15864.1488,0.0
train,inline,4,384,35,9493.3267,34.9927,23.1714,51.4218,4.2402,3.1988,0.8634,50.0,8871.4933,1.2547
train,inline,4,384,50,11140.3141,49.9864,25.2852,51.3753,3.2657,2.4632,0.6642,50.0,9647.6201,2.1126
train,inline,3,512,65,12783.4811,64.9646,34.5179,34.4441,0.0505,0.0481,0.4663,50.0,10721.9402,2.8527
train,inline,4,896,45,10598.173,45.0041,22.6857,31.4009,1.8307,1.3947,0.7312,50.0,10309.7207,0.0
train,inline,4,384,40,10043.3559,39.9954,23.2819,51.6072,3.9086,2.9532,0.797,50.0,9343.9453,0.0
train,inline,4,384,35,9494.4242,34.996,23.2736,51.6821,4.2401,3.1987,0.8634,50.0,9636.7236,0.0
train,inline,4,1024,30,8937.9829,29.9801,19.9913,30.302,0.0902,0.0902,0.9317,50.0,8634.8031,0.0
train,inline,1,640,55,11860.4106,55.0391,71.3329,29.941,0.5327,0.1587,0.6002,49.0,13439.0012,0.0
train,inline,1,384,50,11351.1431,49.9864,70.9409,47.246,0.364,0.1415,0.6661,49.0,10541.8762,0.0
validation,inline,4,1024,25,8466.5111,24.9988,24.1444,29.4701,0.978,0.7292,0.9983,49.0,8437.2889,0.0
train,inline,3,896,90,15549.7182,89.9845,38.9901,29.7009,0.0287,0.0227,0.1332,50.0,14373.6328,7297.6939
train,inline,2,512,50,11194.1427,50.003,41.884,31.8071,0.0725,0.0716,0.6661,49.0,10879.9029,0.0
train,inline,2,1024,40,10091.1127,40.0119,40.3829,28.5474,0.401,0.3808,0.7994,50.0,14544.1572,4.2469
train,inline,1,640,95,16109.0172,95.0581,80.9599,31.0675,0.9686,0.1011,0.0682,50.0,15891.715,0.4568
train,inline,4,1024,45,10586.3625,45.0009,22.2021,30.3167,0.0733,0.0733,0.7321,50.0,10151.4212,0.0
train,inline,1,1024,95,16095.4782,94.9999,82.1748,26.9499,1.6611,0.1616,0.0728,50.0,18935.7461,0.0
train,inline,3,384,75,13883.4394,74.9644,38.2093,49.5456,0.0425,0.0385,0.3331,50.0,16519.4562,0.0
train,inline,2,640,90,15537.7658,89.9704,56.8018,29.6767,0.0792,0.0367,0.1332,50.0,12025.9443,0.0
train,inline,3,256,40,10085.8131,39.9812,36.1172,66.4553,0.0806,0.0787,0.7994,50.0,12196.5601,0.0
train,inline,4,640,30,8989.3243,30.0087,22.5511,34.0413,6.8229,5.137,0.9282,50.0,8679.9081,0.0
train,inline,4,1024,40,10035.2934,39.992,21.871,29.8673,0.0861,0.0793,0.7986,50.0,11013.1316,2.5575
train,inline,4,256,85,14966.9749,84.9604,30.3075,67.2482,0.0302,0.0237,0.1998,50.0,15807.7802,2.7392
train,inline,2,640,99999,18937.309,126.8258,60.4768,29.3657,0.0659,0.0029,0.0,50.0,18754.3976,2501.5391
train,inline,2,640,80,14454.661,79.9941,52.445,30.3671,0.0869,0.0605,0.2665,50.0,11754.0749,0.0
train,inline,2,512,50,11186.5684,49.9647,43.0646,31.1546,0.0834,0.0722,0.6661,49.0,10372.3544,2.2511
train,inline,4,896,90,15521.7414,89.9997,30.0471,30.1752,0.3586,0.2634,0.1329,50.0,14371.2281,3.5687
train,inline,4,384,99999,18966.5965,126.8421,34.7839,50.0999,0.0362,0.0018,0.0,50.0,16553.752,0.9671
train,inline,1,512,55,11896.5783,55.0731,69.3177,31.0101,0.465,0.1767,0.5995,49.0,11005.9078,3.1441
train,inline,3,512,40,10040.1991,39.9844,29.846,36.325,0.0779,0.0745,0.7994,50.0,8708.6955,1.7972
train,inline,1,768,70,13432.0829,70.0197,76.233,29.0418,0.831,0.1339,0.4017,50.0,14846.4494,1.2997
train,inline,2,896,90,15534.2261,89.9648,59.1024,28.3017,0.1122,0.0612,0.1332,50.0,15171.3051,0.0255
train,inline,1,512,30,9258.2323,30.0865,62.3724,30.0228,0.2861,0.236,0.9326,48.0,9758.2755,0.1322
train,inline,1,1024,80,14470.2113,79.9837,81.1753,27.0863,1.3252,0.1411,0.2713,50.0,16239.511,0.0
train,inline,4,512,25,8459.229,24.994,22.8654,35.2704,9.7056,7.305,0.9933,50.0,8238.7961,2.4798
train,inline,1,512,90,15589.6054,90.0662,78.915,32.3003,0.7132,0.0935,0.1332,50.0,13797.1819,3.5025
train,inline,4,256,100,16624.6896,99.9493,32.2177,67.4108,0.0108,0.0108,0.0,50.0,18016.6639,0.0
train,inline,1,896,80,14485.721,80.002,79.6554,28.2332,1.1525,0.135,0.2701,50.0,16333.9805,0.0
train,inline,4,640,99999,18947.0369,126.8542,34.4568,31.9267,0.0471,0.003,0.0,50.0,17274.1281,2504.3356
train,inline,1,896,40,10179.6975,39.9575,73.2319,27.6124,0.3992,0.1172,0.8004,50.0,11458.6064,0.0
train,inline,2,256,30,8905.0774,29.8909,43.6633,63.7373,0.93,0.93,0.9326,50.0,5651.3995,0.0
train,inline,3,1024,90,15553.1583,90.0008,39.118,28.5888,0.024,0.0227,0.1332,50.0,15271.7383,9725.3814
train,inline,4,768,95,16075.8962,95.0184,29.7404,31.1245,0.3525,0.2577,0.0664,50.0,16186.1217,0.0
train,inline,1,896,50,11249.8539,49.9417,74.671,27.47,0.5793,0.1213,0.6678,50.0,11687.7798,0.4616
train,inline,4,768,40,10066.5629,40.0092,21.5498,32.7559,3.9111,2.962,0.7966,50.0,9673.3956,0.0
train,inline,4,896,95,16065.3297,95.0123,31.2426,29.944,0.1866,0.1371,0.0665,50.0,16109.4797,2.0831
train,inline,2,384,55,11700.2916,54.9458,44.46,48.5513,0.3334,0.3334,0.5995,50.0,8648.1638,0.0
train,inline,4,640,80,14437.9826,79.9723,27.2676,32.1796,1.9593,1.4757,0.2652,50.0,13492.4055,2.5457
train,inline,3,768,55,11735.0456,54.9977,33.2472,31.2716,0.0666,0.061,0.5995,50.0,12464.9509,4387.4209
train,inline,2,768,75,13907.8476,74.9917,52.7972,29.705,0.144,0.1041,0.3331,50.0,14247.9062,0.0
train,inline,1,896,99999,18957.9323,126.8931,90.8191,28.6923,0.7527,0.0603,0.0,50.0,14024.9418,7927.6108
train,inline,3,512,25,8394.5627,24.9998,27.336,37.9655,0.09,0.0902,0.9992,50.0,5564.3333,0.0
train,inline,2,640,75,13910.4938,74.9851,51.7833,30.0109,0.1126,0.0734,0.3331,50.0,13020.6593,4.4496
train,inline,4,896,35,9506.5464,34.9886,22.0118,31.7551,2.1769,1.6471,0.8641,50.0,8625.9795,3.4166
train,inline,1,896,30,9101.5098,29.9352,71.539,27.6639,0.2043,0.1124,0.9329,50.0,10277.1434,0.0
train,inline,4,768,95,16067.1158,94.9806,29.4045,30.5527,0.3418,0.2571,0.0664,50.0,16538.9984,0.2231
train,inline,2,384,50,11154.1813,49.9621,44.8811,48.4778,0.3702,0.3702,0.6661,50.0,9110.1319,0.0
train,inline,4,256,80,14414.4567,79.9619,29.2785,67.7292,0.0274,0.0274,0.2665,50.0,14389.6494,0.0
train,inline,1,768,60,12364.0155,60.0215,74.4049,28.7157,0.6877,0.1391,0.5344,49.0,14602.1926,1.7267
train,inline,1,1024,55,11760.8595,54.9391,77.7786,26.7755,0.7554,0.1064,0.6022,50.0,13656.0119,0.0
train,inline,3,512,40,10037.5936,39.9835,30.6302,36.5354,0.0742,0.0742,0.7994,50.0,7516.2142,1.8362
train,inline,1,768,55,11827.8845,55.008,72.2508,29.0648,0.5911,0.1406,0.6008,49.0,11932.7592,0.0
train,inline,3,768,30,9017.2131,30.0063,29.6247,32.5992,0.096,0.0889,0.9326,50.0,7034.4209,4036.5702
train,inline,1,256,90,15531.5224,89.6561,82.9381,65.1467,0.7013,0.0904,0.1332,50.0,13313.2939,0.0
train,inline,4,384,99999,18964.8077,126.8431,35.5095,50.1588,0.0351,0.0017,0.0,50.0,16112.5893,2.3457
train,inline,4,384,30,8946.1,30.0003,22.6687,51.6601,4.5667,3.444,0.9298,50.0,9052.432,0.721
train,inline,4,768,55,11706.5847,55.0192,24.4719,32.3882,2.9502,2.225,0.5975,50.0,11339.1092,0.0
train,inline,3,384,55,11695.9397,54.9591,35.096,50.2454,0.0602,0.0602,0.5995,50.0,12110.8548,1.0025
train,inline,4,896,70,13332.0992,70.0052,27.1088,30.6063,1.0139,0.7662,0.3988,50.0,13218.9868,0.8958
train,inline,3,1024,70,13400.5759,70.0119,35.4662,28.3505,0.0455,0.0455,0.3997,50.0,13504.2559,9176.6857
validation,inline,1,512,100,16579.8444,99.8887,80.2667,29.8591,0.6082,0.0506,0.0033,50.0,11011.0667,0.0
train,inline,4,640,45,10620.7509,44.9876,23.5398,33.2487,5.3559,4.0381,0.7293,50.0,10454.0656,0.0
train,inline,1,1024,100,16638.0183,100.0123,82.2852,27.1454,1.7687,0.1682,0.0066,50.0,19117.8843,0.0
train,inline,1,256,30,9241.3321,30.0217,72.8447,63.1538,0.1461,0.0987,0.9326,50.0,10905.107,0.0
train,inline,2,640,80,14448.0952,79.9644,53.1152,29.7956,0.0908,0.0607,0.2665,50.0,11935.4116,0.0
train,inline,2,256,95,16056.9666,94.8629,50.7154,66.5498,0.0759,0.0759,0.0666,50.0,10415.963,0.0
train,inline,3,384,95,16067.5653,94.9625,41.367,48.4915,0.0243,0.017,0.0666,50.0,18444.1618,0.0
train,inline,2,768,30,9006.7618,29.998,36.6001,30.2754,0.273,0.2691,0.9326,50.0,12193.6201,1.9296
train,inline,3,512,65,12786.6558,64.9838,34.1711,34.5847,0.0562,0.0485,0.4663,50.0,11567.614,0.0
train,inline,2,512,99999,18931.3803,126.783,62.3746,30.038,0.0944,0.0039,0.0,50.0,18274.9562,4.3867
train,inline,1,384,85,15035.2304,84.8704,80.3824,48.5813,0.6739,0.0986,0.1998,50.0,12604.5419,4.0657
train,inline,4,256,60,12207.5887,59.9578,27.1579,68.2007,0.0572,0.045,0.5329,50.0,8854.7231,7.1587
train,inline,3,1024,85,15017.8936,85.0138,38.4814,28.7605,0.0327,0.0286,0.1998,50.0,15382.7539,9587.8004
train,inline,3,1024,70,13400.3546,70.012,35.2452,28.4565,0.0452,0.0452,0.3997,50.0,13075.836,9175.193
train,inline,2,512,75,13910.0405,74.9822,51.1161,30.9275,0.0699,0.0421,0.3331,50.0,11781.6744,0.1778
train,inline,4,384,45,10585.1135,44.9678,24.1967,50.9358,3.5845,2.7082,0.7306,50.0,9355.0552,0.6116
train,inline,1,896,25,8559.8013,24.9191,70.6437,27.0559,0.1106,0.1103,0.9992,50.0,9546.0825,2.5396
train,inline,3,256,80,14428.0164,79.9671,41.2201,65.3189,0.0371,0.0337,0.2665,50.0,18977.3947,0.0
train,inline,3,640,55,11713.6412,54.9943,33.0866,33.6824,0.0695,0.0603,0.5995,50.0,9678.6256,2186.8045
train,inline,3,896,55,11757.5428,54.9965,33.4557,29.4127,0.0656,0.0621,0.5995,50.0,12414.3521,6577.9717
train,inline,3,896,65,12841.8223,64.9984,35.091,29.7488,0.0535,0.0507,0.4663,50.0,13747.8619,6780.7402
train,inline,3,256,95,16058.2156,94.978,44.0492,65.2476,0.0302,0.0174,0.0666,50.0,20946.645,0.0
train,inline,1,1024,55,11759.4906,54.9356,77.8976,26.9024,0.7539,0.1064,0.6022,50.0,12601.4635,0.0
train,inline,4,768,99999,18954.8998,126.8783,33.6716,30.6671,0.0406,0.0029,0.0,50.0,17763.2696,4999.6823
train,inline,4,384,70,13337.1218,69.9689,27.6764,51.0874,1.9716,1.4827,0.3985,50.0,10933.9492,5.4559
train,inline,4,512,45,10628.4562,44.969,23.9578,33.951,7.1147,5.3597,0.7284,50.0,10324.3027,0.795
train,inline,2,512,95,16085.3159,94.9738,57.0969,30.303,0.0596,0.0182,0.0666,50.0,12979.3603,0.0729
train,inline,4,512,40,10086.1737,39.9853,24.1452,34.3852,7.7621,5.8459,0.7946,50.0,9765.3581,1.6378
train,inline,3,1024,75,13938.3784,75.012,37.2676,28.3736,0.0424,0.04,0.3331,50.0,14209.1095,9317.2311
train,inline,1,512,95,16118.2121,95.0929,80.2944,32.4768,0.7506,0.0817,0.0666,50.0,15544.4611,0.0
train,inline,3,384,45,10609.994,44.9881,32.5622,51.4049,0.0706,0.0706,0.7327,50.0,9953.2227,0.0
train,inline,2,256,25,8354.345,24.8924,43.2021,63.5192,0.0,0.9956,0.9992,50.0,5564.3333,1.0816
train,inline,4,896,40,10052.8974,40.0084,22.3446,31.0566,2.0118,1.5212,0.7976,50.0,11995.0888,3.7974
train,inline,2,1024,65,12812.4424,64.9921,50.7731,28.467,0.2626,0.227,0.4663,50.0,14207.2427,0.6943
train,inline,1,384,95,16085.0162,94.8533,81.901,48.8211,0.7444,0.0853,0.0666,50.0,15891.2802,0.0
train,inline,1,256,99999,18964.0826,126.9454,91.0889,66.6912,1.2204,0.135,0.0198,50.0,15503.7904,3.0588
train,inline,4,256,85,14963.9694,84.9445,30.3673,67.3691,0.0249,0.0235,0.1998,50.0,14163.1565,0.7406
train,inline,1,384,45,10825.4769,45.0013,70.2476,47.0563,0.3283,0.1481,0.7327,49.0,10204.8338,0.0
train,inline,4,640,95,16081.7973,95.0138,28.9859,32.3106,0.5092,0.3777,0.0663,50.0,15864.8538,0.0
train,inline,1,1024,30,9048.5463,29.8868,74.8986,26.8084,0.1765,0.0712,0.933,50.0,9137.2578,0.4836
train,inline,3,384,100,16615.4418,99.9718,42.1563,48.2844,0.0243,0.0118,0.0,50.0,19451.196,0.0
train,inline,2,768,35,9554.1417,34.9959,38.9808,30.6822,0.2617,0.2509,0.866,50.0,10474.8293,3.6304
train,inline,1,512,35,9781.5847,35.0689,63.373,30.0589,0.3127,0.2238,0.866,48.0,9448.7649,0.0
train,inline,1,1024,80,14469.1806,79.966,81.4416,27.0694,1.3243,0.141,0.2713,50.0,15325.799,3.947
train,inline,2,896,85,14997.8105,84.9917,57.7747,29.0342,0.1462,0.0865,0.1998,50.0,13183.1262,0.0
train,inline,1,896,90,15565.7047,90.0365,81.5807,28.6041,1.3493,0.14,0.1375,50.0,16761.2679,0.0
train,inline,4,1024,40,10039.7579,39.9967,21.2016,30.5664,0.0789,0.0789,0.7986,50.0,8945.6394,0.0
train,inline,4,768,50,11154.5995,49.9905,24.0754,32.0798,3.2737,2.4707,0.6639,50.0,12517.6591,0.0
train,inline,1,256,99999,18967.2817,126.9362,91.0889,66.7642,1.2254,0.1354,0.0198,50.0,14966.9608,3.0454
train,inline,4,256,99999,19003.4348,126.8442,35.4456,68.28,0.0312,0.0011,0.0,50.0,12452.506,0.0
train,inline,1,1024,80,14469.206,79.9736,80.269,27.0025,1.3147,0.1405,0.2713,50.0,16336.385,0.0
train,inline,2,256,80,14409.8012,79.8835,50.0255,66.1765,0.2733,0.2733,0.2665,50.0,10376.6865,0.1771
train,inline,4,256,100,16625.0667,99.9515,31.394,67.4674,0.0104,0.0104,0.0,50.0,16675.6201,0.0
train,inline,4,896,45,10592.8017,44.9798,23.0432,30.883,1.8363,1.3951,0.7312,50.0,10358.1022,0.5249
train,inline,4,512,65,12817.0294,65.0017,25.6426,33.8912,4.5401,3.4149,0.4635,50.0,14540.4422,1.2623
train,inline,2,384,40,10056.0872,39.95,42.5871,48.0813,0.4417,0.4417,0.7994,50.0,8633.4475,0.0
train,inline,3,1024,90,15556.8729,90.009,39.2205,28.8835,0.0271,0.0228,0.1332,50.0,16131.0366,9726.7502
train,inline,4,1024,55,11681.0357,55.013,25.0436,30.0441,0.0726,0.0625,0.599,50.0,11391.1163,0.0
train,inline,1,384,99999,18973.8773,126.9927,89.2526,48.2175,1.299,0.126,0.0099,50.0,17236.369,0.0
train,inline,1,768,40,10222.1483,39.9893,70.5105,28.6233,0.3806,0.1486,0.8,49.0,11833.5492,0.0
train,inline,1,1024,85,15011.1062,84.9767,81.7328,27.0169,1.4375,0.1479,0.2051,50.0,16591.794,2.1149
train,inline,4,384,60,12238.8869,59.984,26.0798,51.0276,2.6186,1.9729,0.5313,50.0,11617.3175,2.5855
train,inline,2,768,100,16629.6277,99.986,60.8375,29.2024,0.0617,0.012,0.0,50.0,13498.256,0.0
train,inline,1,896,25,8564.3347,24.937,70.9622,27.7085,0.1137,0.1104,0.9992,50.0,9629.0315,0.0
train,inline,3,512,65,12780.1834,64.941,33.9502,34.0882,0.0499,0.0482,0.4663,50.0,10319.2589,3.064
train,inline,1,1024,50,11216.7524,49.9232,77.3926,26.3296,0.6364,0.0991,0.6683,50.0,12548.1241,1.7393
train,inline,3,640,45,10620.5908,44.9688,31.5863,34.2761,0.081,0.0711,0.7327,50.0,7607.1823,2128.86
train,inline,2,768,55,11732.7177,54.9834,45.8493,30.1533,0.208,0.1778,0.5995,50.0,11207.8312,5.4334
train,inline,3,256,45,10623.3444,44.9605,36.6595,65.926,0.073,0.073,0.7327,50.0,12173.879,0.3363
train,inline,4,512,65,12816.4362,64.9992,25.6013,33.8023,4.5396,3.415,0.4635,50.0,13791.1606,1.9306
train,inline,1,384,25,8724.7484,25.0717,66.4218,46.3646,0.1758,0.1737,0.9992,49.0,9479.0057,1.2082
train,inline,2,1024,60,12269.5513,59.9994,48.0141,28.6758,0.2853,0.2576,0.5329,50.0,13584.4149,0.0
train,inline,1,768,60,12363.7572,60.0195,74.2259,29.1945,0.6795,0.1388,0.5344,49.0,12554.7608,0.0
train,inline,3,640,40,10065.8291,39.9732,30.656,33.9928,0.0757,0.0757,0.7994,50.0,8057.3751,2090.4045
train,inline,3,384,30,8969.9911,29.9833,32.455,52.1508,0.0884,0.0874,0.9326,50.0,6777.3528,4.1031
train,inline,1,256,60,12389.6454,59.8356,78.7217,64.352,0.4376,0.0954,0.5329,50.0,9861.898,2.1389
train,inline,1,512,95,16116.3554,95.0804,79.0906,32.3719,0.7337,0.0808,0.0666,50.0,15635.6092,0.0
train,inline,4,768,99999,18961.515,126.9106,33.6266,30.6858,0.0493,0.0032,0.0,50.0,20251.1543,5001.7233
train,inline,2,640,90,15540.3667,89.976,56.7874,29.8926,0.0795,0.0365,0.1332,50.0,13807.3714,0.0
train,inline,3,512,30,8943.0451,29.9946,28.2231,37.0615,0.0907,0.0851,0.9326,50.0,8699.257,2.9522
train,inline,3,1024,55,11782.7784,54.999,34.7874,28.1305,0.0678,0.0633,0.5995,50.0,10283.6881,8772.1244
train,inline,1,384,65,12928.2971,64.947,76.2504,47.7931,0.5005,0.1232,0.4663,50.0,12023.8559,1.7549
train,inline,1,768,70,13431.1391,70.018,76.6374,29.2797,0.83,0.1337,0.4017,50.0,15957.4828,0.0
train,inline,2,384,55,11700.451,54.9346,45.9586,48.4655,0.3343,0.3343,0.5995,50.0,8240.9631,3.4823
train,inline,4,768,60,12251.2686,60.0091,25.3507,32.0876,2.6265,1.9791,0.5311,50.0,12114.6204,0.0
train,inline,3,256,70,13345.9525,69.9547,40.6815,65.9721,0.0606,0.0458,0.3997,50.0,14320.3957,4.974
train,inline,2,640,75,13908.556,74.9845,51.9234,30.3092,0.1062,0.073,0.3331,50.0,14037.0139,0.0
train,inline,1,640,95,16108.0897,95.0584,81.5102,31.0465,0.9707,0.1012,0.0682,50.0,15850.1185,2.0522
train,inline,2,640,85,14997.8706,84.9874,54.9613,29.5589,0.0943,0.049,0.1998,50.0,14377.8174,4.1339
train,inline,2,640,35,9560.0783,34.9973,37.6784,31.553,0.1702,0.1702,0.866,49.0,10017.006,0.0
train,inline,1,768,25,8612.5816,24.9517,67.4706,27.922,0.153,0.1561,0.9992,49.0,7869.8156,1.9544
train,inline,4,1024,65,12774.1501,65.0101,26.9403,29.6126,0.0594,0.0509,0.4659,50.0,12776.4842,2.5617
train,inline,3,768,100,16628.9429,99.9828,40.6711,30.2484,0.0127,0.011,0.0,50.0,16925.5986,5001.5088
train,inline,4,896,60,12240.8997,60.0068,25.5148,31.0165,1.3497,1.0181,0.5318,50.0,11740.609,0.0
train,inline,3,1024,65,12861.6905,65.0128,34.3958,28.2639,0.0511,0.0511,0.4663,50.0,12920.9598,9038.6228
train,inline,4,768,90,15529.4048,90.0163,29.0759,31.1767,0.6777,0.5036,0.1328,50.0,15934.9123,0.0
train,inline,1,256,80,14481.9226,79.725,82.1971,64.4594,0.618,0.0921,0.2665,50.0,14308.713,2.7741
train,inline,4,1024,45,10583.5416,44.996,22.6954,29.7112,0.0824,0.0737,0.7321,50.0,11831.5899,2.9914
train,inline,3,1024,99999,18970.6594,126.9597,43.2627,30.1213,0.0734,0.0046,0.0,50.0,20057.7745,9981.2043
train,inline,2,384,40,10057.1041,39.95,42.3917,47.897,0.4416,0.4416,0.7994,50.0,9869.3858,2.0613
train,inline,1,256,30,9243.0017,30.0274,72.323,63.2688,0.1406,0.0985,0.9326,50.0,9274.8813,0.0
train,inline,3,512,100,16625.2476,99.9509,39.9653,31.3041,0.0138,0.0112,0.0,50.0,16775.3611,1.8468
train,inline,1,768,55,11826.6845,55.007,73.7983,28.9599,0.605,0.1412,0.6008,49.0,12059.7047,0.0
train,inline,4,1024,35,9488.0833,34.997,21.7009,30.4454,0.0876,0.0847,0.8652,50.0,9224.3509,1.4098
train,inline,1,384,45,10825.4427,45.0063,71.4501,47.1056,0.3363,0.1484,0.7327,49.0,10271.6885,1.2032
train,inline,1,768,55,11828.703,54.9923,74.0528,29.1279,0.6112,0.1416,0.6008,49.0,10449.0067,5.2598
train,inline,2,256,30,8902.9615,29.8824,43.5854,63.579,0.9299,0.9299,0.9326,50.0,5614.7572,0.8077
train,inline,2,640,70,13360.8036,69.9734,50.2255,30.1206,0.1112,0.0851,0.3997,50.0,11799.2588,0.8278
train,inline,1,512,90,15588.841,90.0812,78.6261,31.9271,0.7121,0.0933,0.1332,50.0,16454.4084,2.5631
train,inline,2,768,75,13906.7764,74.9843,52.6806,29.6052,0.1414,0.1039,0.3331,50.0,14073.5247,0.0
train,inline,2,512,99999,18928.4812,126.787,62.1894,29.9758,0.0873,0.0034,0.0,50.0,20008.7053,0.0
train,inline,3,640,25,8432.1311,24.9951,27.6935,35.085,0.0902,0.092,0.9992,50.0,6758.4861,1986.3401
train,inline,2,768,45,10642.5358,44.9985,41.3847,30.4172,0.2217,0.2137,0.7327,50.0,11553.7029,0.0
train,inline,4,512,60,12273.3012,60.0095,25.4896,34.3309,5.1876,3.9014,0.5298,50.0,12481.8383,0.0
train,inline,3,256,50,11172.44,49.9849,37.5965,66.2833,0.0731,0.0677,0.6661,50.0,13457.5171,0.0
train,inline,1,1024,50,11217.3119,49.9328,77.8415,27.0009,0.6378,0.0992,0.6683,50.0,11798.7614,0.0
train,inline,4,896,80,14424.0482,79.9978,28.0344,29.8293,0.6855,0.5148,0.2659,50.0,15425.0203,2.5237
train,inline,1,512,95,16111.9226,95.0586,80.0199,32.1119,0.7412,0.0813,0.0666,50.0,14904.2477,1.0266
test,inline,1,1024,99999,19043.0889,127.126,89.6,27.9417,1.0008,0.1219,0.0066,50.0,16996.0667,10940.9111
train,inline,2,512,30,9019.6559,30.012,36.1379,32.3151,0.0959,0.0959,0.9326,49.0,11036.0135,0.0
train,inline,2,896,100,16627.5719,99.9773,61.9992,28.4557,0.0632,0.0117,0.0,50.0,15022.4199,0.0
train,inline,2,256,75,13858.4179,74.8814,49.4172,65.8592,0.3389,0.3389,0.3331,50.0,9108.7806,0.8635
train,inline,1,384,80,14511.1161,79.8778,79.4604,48.561,0.6376,0.1052,0.2665,50.0,11015.1066,7.1609
train,inline,4,512,40,10092.2252,40.0038,23.896,34.5654,7.7691,5.8462,0.7946,50.0,10830.7855,1.883
train,inline,2,640,40,10095.5707,39.979,39.6415,30.7367,0.1591,0.158,0.7994,49.0,11206.7583,0.0
train,inline,3,384,90,15523.8213,89.9391,40.9805,48.9577,0.0365,0.0228,0.1332,50.0,15331.2169,6.8822
train,inline,4,640,75,13892.7956,74.9825,26.6701,32.3279,2.4431,1.8416,0.3315,50.0,13735.1949,0.422
train,inline,4,640,50,11165.9811,49.9863,24.2463,33.0876,4.8727,3.6721,0.663,50.0,11514.443,0.085
train,inline,4,768,65,12798.1187,65.0137,26.0232,31.8169,2.3047,1.7333,0.4647,50.0,13374.428,0.0
